 frequency   v(VOUT1)    v(VOUT1)   
 3.5481e+04  1.0000e+00 -4.5861e-08 
 3.6308e+04  1.0000e+00 -4.6929e-08 
 3.7154e+04  1.0000e+00 -4.8023e-08 
 3.8019e+04  1.0000e+00 -4.9141e-08 
 3.8905e+04  1.0000e+00 -5.0286e-08 
 3.9811e+04  1.0000e+00 -5.1457e-08 
 4.0738e+04  1.0000e+00 -5.2656e-08 
 4.1687e+04  1.0000e+00 -5.3882e-08 
 4.2658e+04  1.0000e+00 -5.5137e-08 
 4.3652e+04  1.0000e+00 -5.6422e-08 
 4.4668e+04  1.0000e+00 -5.7736e-08 
 4.5709e+04  1.0000e+00 -5.9081e-08 
 4.6774e+04  1.0000e+00 -6.0457e-08 
 4.7863e+04  1.0000e+00 -6.1865e-08 
 4.8978e+04  1.0000e+00 -6.3306e-08 
 5.0119e+04  1.0000e+00 -6.4781e-08 
 5.1286e+04  1.0000e+00 -6.6290e-08 
 5.2481e+04  1.0000e+00 -6.7834e-08 
 5.3703e+04  1.0000e+00 -6.9414e-08 
 5.4954e+04  1.0000e+00 -7.1031e-08 
 5.6234e+04  1.0000e+00 -7.2685e-08 
 5.7544e+04  1.0000e+00 -7.4378e-08 
 5.8884e+04  1.0000e+00 -7.6111e-08 
 6.0256e+04  1.0000e+00 -7.7884e-08 
 6.1660e+04  1.0000e+00 -7.9698e-08 
 6.3096e+04  1.0000e+00 -8.1554e-08 
 6.4565e+04  1.0000e+00 -8.3454e-08 
 6.6069e+04  1.0000e+00 -8.5398e-08 
 6.7608e+04  1.0000e+00 -8.7387e-08 
 6.9183e+04  1.0000e+00 -8.9422e-08 
 7.0795e+04  1.0000e+00 -9.1505e-08 
 7.2444e+04  1.0000e+00 -9.3637e-08 
 7.4131e+04  1.0000e+00 -9.5818e-08 
 7.5858e+04  1.0000e+00 -9.8050e-08 
 7.7625e+04  1.0000e+00 -1.0033e-07 
 7.9433e+04  1.0000e+00 -1.0267e-07 
 8.1283e+04  1.0000e+00 -1.0506e-07 
 8.3176e+04  1.0000e+00 -1.0751e-07 
 8.5114e+04  1.0000e+00 -1.1001e-07 
 8.7096e+04  1.0000e+00 -1.1258e-07 
 8.9125e+04  1.0000e+00 -1.1520e-07 
 9.1201e+04  1.0000e+00 -1.1788e-07 
 9.3325e+04  1.0000e+00 -1.2063e-07 
 9.5499e+04  1.0000e+00 -1.2344e-07 
 9.7724e+04  1.0000e+00 -1.2631e-07 
 1.0000e+05  1.0000e+00 -1.2926e-07 
 1.0233e+05  1.0000e+00 -1.3227e-07 
 1.0471e+05  1.0000e+00 -1.3535e-07 
 1.0715e+05  1.0000e+00 -1.3850e-07 
 1.0965e+05  1.0000e+00 -1.4173e-07 
 1.1220e+05  1.0000e+00 -1.4503e-07 
 1.1482e+05  1.0000e+00 -1.4841e-07 
 1.1749e+05  1.0000e+00 -1.5186e-07 
 1.2023e+05  1.0000e+00 -1.5540e-07 
 1.2303e+05  1.0000e+00 -1.5902e-07 
 1.2589e+05  1.0000e+00 -1.6272e-07 
 1.2882e+05  1.0000e+00 -1.6651e-07 
